,gdp_growth_yoy_lag_6,UNRATE_lag_3,unemployment_change,DGS10,yield_curve_slope,inflation_yoy,gdp_growth_yoy_lag_3,fed_funds_momentum,real_fed_funds,CPIAUCSL,gdp_growth_yoy,employment_growth_yoy,gdp_growth_yoy_lag_1,employment_growth_yoy_lag_3
1986-02-01,2.139427649668102,7.0,0.0,8.414,0.5539999999999994,3.19849482596426,1.306678052408916,-0.1900000000000004,4.6615051740357405,109.7,1.4356131981006826,2.4289400329523536,2.761050093086648,2.564022420870571
1986-03-01,2.139427649668102,7.0,0.0,7.892,0.4119999999999999,2.153558052434445,1.306678052408916,-0.7899999999999991,5.326441947565555,109.1,1.4356131981006826,2.160219739369285,1.4356131981006826,2.60334835131677
1986-04-01,3.474061133622386,6.7,-0.2000000000000001,7.37,0.3799999999999999,1.5887850467289688,2.761050093086648,-1.1500000000000004,5.401214953271031,108.7,2.278214637224152,2.1465817514787933,1.4356131981006826,2.448844062590805
1986-05-01,1.306678052408916,7.2,0.0,7.45,0.6000000000000005,1.679104477611948,1.4356131981006826,-1.010000000000001,5.170895522388052,109.0,0.8306761427841813,1.9894771456757665,2.278214637224152,2.4289400329523536
1986-06-01,1.306678052408916,7.2,-0.2000000000000001,7.41,0.4900000000000002,1.7674418604651132,1.4356131981006826,-0.5600000000000005,5.152558139534887,109.4,0.8306761427841813,1.7402189638719978,0.8306761427841813,2.160219739369285
1986-07-01,2.761050093086648,7.1,-0.4000000000000003,7.37,0.8100000000000005,1.671309192200554,2.278214637224152,-0.4300000000000006,4.8886908077994455,109.5,2.2133395328284067,1.868957889562517,0.8306761427841813,2.1465817514787933
1986-08-01,1.4356131981006826,7.2,-0.1999999999999993,7.34,1.17,1.575532900834098,0.8306761427841813,-0.6799999999999997,4.594467099165902,109.6,1.3712725560684147,1.7865903515944304,2.2133395328284067,1.9894771456757665
1986-09-01,1.4356131981006826,7.2,-0.0999999999999996,7.375,1.4850000000000003,1.757631822386685,0.8306761427841813,-1.0300000000000002,4.132368177613315,110.0,1.3712725560684147,1.9266663266867208,1.3712725560684147,1.7402189638719978
1986-10-01,2.278214637224152,7.0,-0.0999999999999996,7.41,1.5600000000000005,1.5668202764977046,2.2133395328284067,-0.71,4.283179723502295,110.2,2.470376253481588,1.9219610517850367,1.3712725560684147,1.868957889562517
1986-11-01,0.8306761427841813,6.9,-0.0999999999999996,7.295,1.255,1.2844036697247765,1.3712725560684147,-0.1299999999999999,4.755596330275224,110.4,1.0842358685053233,1.8944973233241624,2.470376253481588,1.7865903515944304
1986-12-01,0.8306761427841813,7.0,-0.4000000000000003,7.18,0.2699999999999996,1.187214611872145,1.3712725560684147,1.0200000000000005,5.722785388127855,110.8,1.0842358685053233,1.926801813221912,1.0842358685053233,1.9266663266867208
1987-01-01,2.2133395328284067,7.0,-0.1000000000000005,7.2825,0.8525,1.364877161055511,2.470376253481588,0.5800000000000001,5.065122838944489,111.4,2.484705390079012,1.970992180853215,1.0842358685053233,1.9219610517850367
1987-02-01,1.3712725560684147,6.9,-0.6000000000000005,7.385,1.285,1.914311759343668,1.0842358685053233,0.0599999999999996,4.185688240656332,111.8,1.38544799744591,2.096168826570355,2.484705390079012,1.8944973233241624
1987-03-01,1.3712725560684147,6.6,-0.6000000000000005,7.4875,1.3575,2.8414298808432603,1.0842358685053233,-0.7800000000000002,3.28857011915674,112.2,1.38544799744591,2.254027937817127,1.38544799744591,1.926801813221912
1987-04-01,2.470376253481588,6.6,-0.7999999999999998,7.59,1.2199999999999998,3.679852805887762,2.484705390079012,-0.0599999999999996,2.690147194112238,112.7,3.1890273738107267,2.3990879833738488,1.38544799744591,1.970992180853215
1987-05-01,1.0842358685053233,6.6,-0.9000000000000004,8.39,1.540000000000001,3.669724770642202,1.38544799744591,0.75,3.1802752293577976,113.0,1.7789331822159138,2.498790907625348,3.1890273738107267,2.096168826570355
1987-06-01,1.0842358685053233,6.6,-1.0,8.45,1.7199999999999989,3.7477148080438782,1.38544799744591,0.6000000000000005,2.982285191956122,113.5,1.7789331822159138,2.7683929201754776,1.7789331822159138,2.254027937817127
1987-07-01,2.484705390079012,6.3,-0.9000000000000004,8.36,1.7799999999999994,3.926940639269394,3.1890273738107267,0.2099999999999999,2.653059360730606,113.8,3.4390858751807585,2.788696430187088,1.7789331822159138,2.3990879833738488
1987-08-01,1.38544799744591,6.3,-0.9000000000000004,8.705,1.975,4.2883211678832245,1.7789331822159138,-0.1199999999999992,2.441678832116776,114.3,1.6311358756262884,2.84371611037475,3.4390858751807585,2.498790907625348
1987-09-01,1.38544799744591,6.2,-1.0999999999999996,9.05,1.830000000000001,4.2727272727272725,1.7789331822159138,0.4899999999999993,2.9472727272727277,114.7,1.6311358756262884,2.7147917625632845,1.6311358756262884,2.7683929201754776
1987-10-01,3.1890273738107267,6.1,-1.0,9.66,2.37,4.355716878402904,3.4390858751807585,0.71,2.934283121597096,115.0,4.19948566006958,3.013353841851352,1.6311358756262884,2.788696430187088
1987-11-01,1.7789331822159138,6.0,-1.1000000000000003,9.335,2.6450000000000005,4.528985507246386,1.6311358756262884,-0.04,2.1610144927536146,115.4,2.5271288786798296,3.054591857080191,4.19948566006958,2.84371611037475
1987-12-01,1.7789331822159138,5.9,-0.8999999999999995,9.01,2.24,4.332129963898912,1.6311358756262884,-0.4500000000000002,2.437870036101088,115.6,2.5271288786798296,3.136037568774941,2.5271288786798296,2.7147917625632845
1988-01-01,3.4390858751807585,6.0,-0.8999999999999995,8.635,1.805,4.129263913824044,4.19948566006958,-0.4599999999999999,2.700736086175956,116.0,3.8655926691377296,3.054291900911821,2.5271288786798296,3.013353841851352
1988-02-01,1.6311358756262884,5.8,-0.8999999999999995,8.26,1.6799999999999995,3.935599284436497,2.5271288786798296,-0.1100000000000003,2.6444007155635028,116.2,1.3054728100712731,3.2649946987187706,3.8655926691377296,3.054591857080191
1988-03-01,1.6311358756262884,5.7,-0.8999999999999995,8.15,1.5700000000000005,3.832442067736186,2.5271288786798296,-0.1899999999999995,2.747557932263814,116.5,1.3054728100712731,3.2867423194021583,1.3054728100712731,3.136037568774941
1988-04-01,4.19948566006958,5.7,-0.8999999999999995,8.443333333333333,1.5733333333333333,3.9929015084294575,3.8655926691377296,0.04,2.8770984915705418,117.2,3.635028316727218,3.1852530566803594,1.3054728100712731,3.054291900911821
1988-05-01,2.5271288786798296,5.7,-0.7000000000000002,8.736666666666666,1.6466666666666665,3.9823008849557473,1.3054728100712731,0.5099999999999998,3.107699115044253,117.5,2.2995356934204736,3.1790657439446424,3.635028316727218,3.2649946987187706
1988-06-01,2.5271288786798296,5.7,-0.7999999999999998,9.03,1.5199999999999996,3.96475770925111,1.3054728100712731,0.9299999999999996,3.54524229074889,118.0,2.2995356934204736,3.3621197252208024,2.2995356934204736,3.2867423194021583
1988-07-01,3.8655926691377296,5.4,-0.6999999999999993,8.77,1.0199999999999996,4.130052724077338,3.635028316727218,0.8799999999999999,3.6199472759226623,118.5,4.128674183560754,3.230412628243373,2.2995356934204736,3.1852530566803594
1988-08-01,1.3054728100712731,5.6,-0.4000000000000003,9.07,1.0600000000000005,4.111986001749779,2.2995356934204736,0.92,3.898013998250221,119.0,1.7880222796142542,3.177113844952162,4.128674183560754,3.1790657439446424
1988-09-01,1.3054728100712731,5.4,-0.5,9.25,1.0600000000000005,4.184829991281602,2.2995356934204736,0.6799999999999997,4.005170008718397,119.5,1.7880222796142542,3.2791995869338564,1.7880222796142542,3.3621197252208024
1988-10-01,3.635028316727218,5.4,-0.5999999999999996,8.965,0.6649999999999991,4.260869565217407,4.128674183560754,0.5500000000000007,4.039130434782594,119.9,4.036060636188266,3.042525548294517,1.7880222796142542,3.230412628243373
1988-11-01,2.2995356934204736,5.6,-0.5,8.68,0.33,4.246100519930662,1.7880222796142542,0.3399999999999998,4.103899480069337,120.3,2.208549008250316,3.139147931741681,4.036060636188266,3.177113844952162
1988-12-01,2.2995356934204736,5.4,-0.4000000000000003,9.01,0.25,4.41176470588236,1.7880222796142542,0.5700000000000003,4.34823529411764,120.7,2.208549008250316,3.1226787316348537,2.208549008250316,3.2791995869338564
1989-01-01,4.128674183560754,5.4,-0.2999999999999998,9.0,-0.1199999999999992,4.482758620689653,4.036060636188266,0.8199999999999985,4.637241379310346,121.2,4.323776911450006,3.2847242971287605,2.208549008250316,3.042525548294517
1989-02-01,1.7880222796142542,5.3,-0.5,8.99,-0.3699999999999992,4.647160068846801,2.208549008250316,1.0099999999999998,4.712839931153199,121.6,2.069521506492533,3.0830790488801885,4.323776911450006,3.139147931741681
1989-03-01,1.7880222796142542,5.3,-0.7000000000000002,9.36,-0.4900000000000002,4.892703862660941,2.208549008250316,1.09,4.957296137339059,122.2,2.069521506492533,2.997444707098351,2.069521506492533,3.1226787316348537
1989-04-01,4.036060636188266,5.4,-0.2000000000000001,9.25,-0.5899999999999999,5.034129692832767,4.323776911450006,0.7200000000000006,4.805870307167233,123.1,3.943951200007256,2.920788297750443,2.069521506492533,3.2847242971287605
1989-05-01,2.208549008250316,5.2,-0.3999999999999994,9.14,-0.6699999999999999,5.276595744680845,2.069521506492533,0.450000000000001,4.533404255319155,123.7,1.8364244936677652,2.811493683428279,3.943951200007256,3.0830790488801885
1989-06-01,2.208549008250316,5.0,-0.1000000000000005,8.61,-0.92,5.16949152542372,2.069521506492533,-0.3200000000000003,4.36050847457628,124.1,1.8364244936677652,2.5644190418320223,1.8364244936677652,2.997444707098351
1989-07-01,4.323776911450006,5.2,-0.2000000000000001,8.175,-1.0649999999999995,5.063291139240511,3.943951200007256,-0.5999999999999996,4.176708860759489,124.5,3.34065592706414,2.3865466603505414,1.8364244936677652,2.920788297750443
1989-08-01,2.069521506492533,5.2,-0.3999999999999994,7.74,-1.25,4.621848739495804,1.8364244936677652,-0.8200000000000003,4.368151260504196,124.5,1.4771055060853078,2.314665859151721,3.34065592706414,2.811493683428279
1989-09-01,2.069521506492533,5.3,-0.1000000000000005,8.19,-0.8300000000000001,4.435146443514637,1.8364244936677652,-0.5099999999999998,4.5848535564853625,124.8,1.4771055060853078,2.2223689547508307,1.4771055060853078,2.5644190418320223
1989-10-01,3.943951200007256,5.2,-0.1000000000000005,8.05,-0.7899999999999991,4.587155963302747,3.34065592706414,-0.4000000000000003,4.252844036697253,125.4,2.4013343161460643,2.0700816741314965,1.4771055060853078,2.3865466603505414
1989-11-01,1.8364244936677652,5.2,0.1000000000000005,7.91,-0.6400000000000006,4.655029093931851,1.4771055060853078,-0.4399999999999995,3.89497090606815,125.9,0.9107756921637122,2.0024949116932644,2.4013343161460643,2.314665859151721
1989-12-01,1.8364244936677652,5.3,0.1000000000000005,7.81,-0.6399999999999997,4.639602319801162,1.4771055060853078,-0.5700000000000003,3.8103976801988377,126.3,0.9107756921637122,1.8129431794795088,0.9107756921637122,2.2223689547508307
1990-01-01,3.34065592706414,5.3,0.0,8.115,-0.1150000000000002,5.198019801980203,2.4013343161460643,-0.6099999999999994,3.031980198019798,127.5,3.113689816192644,1.8990117673407303,0.9107756921637122,2.0700816741314965
1990-02-01,1.4771055060853078,5.4,0.0999999999999996,8.42,0.1799999999999997,5.263157894736836,0.9107756921637122,-0.3100000000000005,2.976842105263164,128.0,2.183031602838015,1.870107142524691,3.113689816192644,2.0024949116932644
1990-03-01,1.4771055060853078,5.4,0.2000000000000001,8.59,0.3100000000000005,5.237315875613735,0.9107756921637122,-0.1699999999999999,3.0426841243862643,128.6,2.183031602838015,1.8760279127679524,2.183031602838015,1.8129431794795088
1990-04-01,2.4013343161460643,5.4,0.2000000000000001,8.835,0.5750000000000011,4.711616571892785,3.113689816192644,0.0299999999999993,3.548383428107215,128.9,3.702492171455618,1.7468990917609115,2.183031602838015,1.8990117673407303
1990-05-01,0.9107756921637122,5.3,0.2000000000000001,9.08,0.9000000000000004,4.365400161681476,2.183031602838015,-0.0600000000000005,3.8145998383185233,129.1,1.4869989124254746,1.7745776690482051,3.702492171455618,1.870107142524691
1990-06-01,0.9107756921637122,5.2,-0.0999999999999996,8.44,0.1500000000000003,4.673650282030639,2.183031602838015,0.0099999999999997,3.61634971796936,129.9,1.4869989124254746,1.687541077693533,1.4869989124254746,1.8760279127679524
1990-07-01,3.113689816192644,5.4,0.2999999999999998,8.364999999999998,0.214999999999998,4.819277108433728,3.702492171455618,-0.1099999999999994,3.330722891566272,130.5,2.4250340686508665,1.615634455764381,1.4869989124254746,1.7468990917609115
1990-08-01,2.183031602838015,5.4,0.5,8.29,0.1599999999999983,5.702811244979911,1.4869989124254746,-0.0499999999999989,2.42718875502009,131.6,0.9242909597068972,1.374398816130218,2.4250340686508665,1.7745776690482051
1990-09-01,2.183031602838015,5.2,0.6000000000000005,8.5,0.3000000000000007,6.169871794871806,1.4869989124254746,-0.0899999999999998,2.030128205128193,132.5,0.9242909597068972,1.0648801779106654,0.9242909597068972,1.687541077693533
1990-10-01,3.702492171455618,5.5,0.6000000000000005,8.71,0.6000000000000014,6.379585326953752,2.4250340686508665,-0.0400000000000009,1.7304146730462475,133.4,0.7500803687499502,0.8305984733950389,0.9242909597068972,1.615634455764381
1990-11-01,1.4869989124254746,5.7,0.7999999999999998,8.57,0.7600000000000007,6.195393169181873,0.9242909597068972,-0.3200000000000012,1.6146068308181265,133.7,-0.172615124961839,0.4321759599823505,0.7500803687499502,1.374398816130218
1990-12-01,1.4869989124254746,5.9,0.8999999999999995,8.35,1.04,6.254948535233562,0.9242909597068972,-0.8899999999999997,1.0550514647664375,134.2,-0.172615124961839,0.3050461244441083,-0.172615124961839,1.0648801779106654
1991-01-01,2.4250340686508665,5.9,1.0,8.13,1.2200000000000006,5.647058823529405,0.7500803687499502,-1.1999999999999993,1.2629411764705951,134.7,0.3335264024833417,-0.1263782556137571,-0.172615124961839,0.8305984733950389
1991-02-01,0.9242909597068972,6.2,1.2999999999999998,7.91,1.66,5.312500000000009,-0.172615124961839,-1.5599999999999996,0.9374999999999912,134.8,0.5070167149813232,-0.6405570379034331,0.3335264024833417,0.4321759599823505
1991-03-01,0.9242909597068972,6.3,1.5999999999999996,8.12,1.9999999999999991,4.821150855365497,-0.172615124961839,-1.1899999999999995,1.2988491446345032,134.8,0.5070167149813232,-0.977745348412984,0.5070167149813232,0.3050461244441083
1991-04-01,0.7500803687499502,6.4,1.2999999999999998,8.07,2.16,4.809930178432875,0.3335264024833417,-1.0,1.100069821567125,135.1,2.033878941828049,-1.2072141072633435,0.5070167149813232,-0.1263782556137571
1991-05-01,-0.172615124961839,6.6,1.5,8.01,2.2299999999999995,5.034856700232382,0.5070167149813232,-0.4699999999999997,0.7451432997676184,135.6,1.5191598325683175,-1.4340605310121268,2.033878941828049,-0.6405570379034331
1991-06-01,-0.172615124961839,6.8,1.7000000000000002,8.135,2.2349999999999994,4.695919938414161,0.5070167149813232,-0.2199999999999997,1.204080061585839,136.0,1.5191598325683175,-1.3837050523441086,1.5191598325683175,-0.977745348412984
1991-07-01,0.3335264024833417,6.7,1.2999999999999998,8.26,2.4399999999999995,4.367816091954024,2.033878941828049,-0.0899999999999998,1.452183908045976,136.2,2.8293945928355324,-1.3886991758867206,1.5191598325683175,-1.2072141072633435
1991-08-01,0.5070167149813232,6.9,1.2000000000000002,8.2,2.539999999999999,3.7993920972644313,1.5191598325683175,-0.1200000000000001,1.8606079027355689,136.6,1.2906280572338558,-1.1924529679032123,2.8293945928355324,-1.4340605310121268
1991-09-01,0.5070167149813232,6.9,1.0,7.824999999999999,2.374999999999999,3.396226415094339,1.5191598325683175,-0.4500000000000002,2.0537735849056613,137.0,1.2906280572338558,-1.0847036695488588,1.2906280572338558,-1.3837050523441086
1991-10-01,2.033878941828049,6.8,1.0999999999999996,7.45,2.24,2.8485757121439192,2.8293945928355324,-0.6100000000000003,2.3614242878560807,137.2,2.24712095686177,-0.9288973001636558,1.2906280572338558,-1.3886991758867206
1991-11-01,1.5191598325683175,6.9,0.7999999999999998,7.48,2.670000000000001,3.0665669409125185,1.2906280572338558,-0.8500000000000005,1.7434330590874811,137.8,0.9443054288176044,-0.8441522770137877,2.24712095686177,-1.1924529679032123
1991-12-01,1.5191598325683175,6.9,1.0,7.476,3.0460000000000003,2.980625931445613,1.2906280572338558,-1.0200000000000005,1.4493740685543868,138.2,0.9443054288176044,-0.7676242122233612,0.9443054288176044,-1.0847036695488588
1992-01-01,2.8293945928355324,7.0,0.8999999999999995,7.472,3.442,2.672605790645899,2.24712095686177,-1.1799999999999995,1.3573942093541014,138.3,2.532494287325182,-0.6354416915769545,0.9443054288176044,-0.9288973001636558
1992-02-01,1.2906280572338558,7.0,0.8000000000000007,7.468,3.4080000000000004,2.818991097922829,0.9443054288176044,-0.75,1.2410089020771702,138.6,1.573331800898381,-0.3880995079781124,2.532494287325182,-0.8441522770137877
1992-03-01,1.2906280572338558,7.3,0.6000000000000005,7.464,3.4840000000000004,3.189910979228472,0.9443054288176044,-0.4499999999999997,0.7900890207715281,139.1,1.573331800898381,-0.1851374253923787,1.573331800898381,-0.7676242122233612
1992-04-01,2.24712095686177,7.3,0.7000000000000002,7.46,3.73,3.182827535159149,2.532494287325182,-0.3000000000000002,0.5471724648408505,139.4,3.2919097012709564,0.1541301338255696,1.573331800898381,-0.6354416915769545
1992-05-01,0.9443054288176044,7.4,0.6999999999999993,7.56,3.74,3.023598820059004,1.573331800898381,-0.2399999999999997,0.7964011799409962,139.7,1.6919577903984573,0.3639621996619047,3.2919097012709564,-0.3880995079781124
1992-06-01,0.9443054288176044,7.4,0.8999999999999995,7.39,3.63,3.0147058823529305,1.573331800898381,-0.2200000000000002,0.7452941176470693,140.1,1.6919577903984573,0.3480107080217953,1.6919577903984573,-0.1851374253923787
1992-07-01,2.532494287325182,7.4,0.9000000000000004,7.1,3.85,3.1571218795888534,3.2919097012709564,-0.48,0.0928781204111466,140.5,3.198738602650097,0.463570043401984,1.6919577903984573,0.1541301338255696
1992-08-01,1.573331800898381,7.6,0.6999999999999993,6.83,3.53,3.074670571010252,1.6919577903984573,-0.52,0.225329428989748,140.8,1.4817108894267903,0.5697190186428225,3.198738602650097,0.3639621996619047
1992-09-01,1.573331800898381,7.8,0.6999999999999993,6.56,3.3399999999999994,2.9927007299270114,1.6919577903984573,-0.5399999999999996,0.2272992700729887,141.1,1.4817108894267903,0.5695296995430921,1.4817108894267903,0.3480107080217953
1992-10-01,3.2919097012709564,7.7,0.2999999999999998,6.23,3.1300000000000003,3.279883381924198,3.198738602650097,-0.1499999999999999,-0.1798833819241978,141.7,3.2459850561672443,0.7170476462934117,1.4817108894267903,0.463570043401984
1992-11-01,1.6919577903984573,7.6,0.4000000000000003,6.585000000000001,3.495000000000001,3.12046444121914,1.4817108894267903,-0.2099999999999999,-0.0304644412191397,142.1,1.7385144094218097,0.907663896583566,3.2459850561672443,0.5697190186428225
1992-12-01,1.6919577903984573,7.6,0.1000000000000005,6.94,4.0200000000000005,2.966714905933454,1.4817108894267903,-0.3000000000000002,-0.0467149059334541,142.3,1.7385144094218097,1.0818794424443778,1.7385144094218097,0.5695296995430921
1993-01-01,3.198738602650097,7.3,0.0,6.66,3.64,3.2537960954446943,3.2459850561672443,-0.08,-0.2337960954446942,142.8,2.47947162026978,1.3150002307017905,1.7385144094218097,0.7170476462934117
1993-02-01,1.4817108894267903,7.4,-0.3000000000000007,6.38,3.35,3.2467532467532534,1.7385144094218097,-0.06,-0.2167532467532535,143.1,0.72829568541386,1.601839114418402,2.47947162026978,0.907663896583566
1993-03-01,1.4817108894267903,7.4,-0.4000000000000003,5.94,2.870000000000001,3.0194104960460155,1.7385144094218097,0.1499999999999999,0.0505895039539843,143.3,0.72829568541386,1.5106074727546217,0.72829568541386,1.0818794424443778
1993-04-01,3.2459850561672443,7.3,-0.3000000000000007,6.06,3.1,3.1563845050215145,2.47947162026978,-0.06,-0.1963845050215145,143.8,1.9179730340799008,1.6430605342941718,0.72829568541386,1.3150002307017905
1993-05-01,1.7385144094218097,7.1,-0.5,6.065,3.0649999999999995,3.2211882605583497,0.72829568541386,-0.0299999999999998,-0.2211882605583497,144.2,1.1810756258415545,1.770872642594834,1.9179730340799008,1.601839114418402
1993-06-01,1.7385144094218097,7.0,-0.7999999999999998,6.07,3.03,2.9978586723768963,0.72829568541386,-0.0299999999999998,0.0421413276231037,144.3,1.1810756258415545,1.8720045627236503,1.1810756258415545,1.5106074727546217
1993-07-01,2.47947162026978,7.1,-0.7999999999999998,5.8,2.74,2.8469750889679624,1.9179730340799008,0.1,0.2130249110320377,144.5,2.268220966945478,2.079196999779387,1.1810756258415545,1.6430605342941718
1993-08-01,0.72829568541386,7.1,-0.7999999999999998,5.63,2.6,2.840909090909083,1.1810756258415545,0.0299999999999998,0.1890909090909169,144.8,1.0744552124787754,2.097028903007825,2.268220966945478,1.770872642594834
1993-09-01,0.72829568541386,7.0,-0.8999999999999995,5.46,2.37,2.763997165131116,1.1810756258415545,0.0499999999999998,0.3260028348688841,145.0,1.0744552124787754,2.2918349364857926,1.0744552124787754,1.8720045627236503
1993-10-01,1.9179730340799008,6.9,-0.5,5.34,2.35,2.752293577981657,2.268220966945478,-0.0699999999999998,0.2377064220183431,145.6,3.0077960751300648,2.378639887115397,1.0744552124787754,2.079196999779387
1993-11-01,1.1810756258415545,6.8,-0.8000000000000007,5.56,2.54,2.744546094299793,1.0744552124787754,-0.0099999999999997,0.2754539057002065,146.0,1.9127888036468037,2.4752248748661776,3.0077960751300648,2.097028903007825
1993-12-01,1.1810756258415545,6.7,-0.9000000000000004,5.82,2.8600000000000003,2.8109627547435068,1.0744552124787754,-0.1299999999999999,0.1490372452564932,146.3,1.9127888036468037,2.5771218790524357,1.9127888036468037,2.2918349364857926
1994-01-01,2.268220966945478,6.8,-0.7000000000000002,5.795,2.745,2.450980392156854,3.0077960751300648,0.0599999999999996,0.5990196078431458,146.3,3.393645368025866,2.5603424719919943,1.9127888036468037,2.378639887115397
1994-02-01,1.0744552124787754,6.6,-0.5,5.77,2.52,2.515723270440251,1.9127888036468037,0.2299999999999999,0.734276729559749,146.7,1.4530625466762537,2.484370456528051,3.393645368025866,2.4752248748661776
1994-03-01,1.0744552124787754,6.5,-0.5,6.28,2.9400000000000004,2.6517794836008246,1.9127888036468037,0.3799999999999999,0.6882205163991753,147.1,1.4530625466762537,2.946256499763656,1.4530625466762537,2.5771218790524357
1994-04-01,3.0077960751300648,6.6,-0.6999999999999993,6.5600000000000005,3.0000000000000004,2.364394993045882,3.393645368025866,0.5100000000000002,1.1956050069541182,147.2,3.324803407255872,2.9818676337262096,1.4530625466762537,2.5603424719919943
1994-05-01,1.9127888036468037,6.6,-1.0,6.84,2.83,2.288488210818307,1.4530625466762537,0.7599999999999998,1.721511789181693,147.5,1.8449328325780945,3.03063190167403,3.324803407255872,2.484370456528051
1994-06-01,1.9127888036468037,6.5,-0.9000000000000004,7.12,2.87,2.494802494802495,1.4530625466762537,0.91,1.755197505197505,147.9,1.8449328325780945,3.157790178974551,1.8449328325780945,2.946256499763656
1994-07-01,3.393645368025866,6.4,-0.8000000000000007,7.34,3.08,2.69896193771626,3.324803407255872,0.6999999999999997,1.56103806228374,148.4,3.0274527197226675,3.200244925891904,1.8449328325780945,2.9818676337262096
1994-08-01,1.4530625466762537,6.1,-0.7999999999999998,7.13,2.66,2.900552486187835,1.8449328325780945,0.4599999999999999,1.5694475138121646,149.0,1.1610984015164585,3.330035971223011,3.0274527197226675,3.03063190167403
1994-09-01,1.4530625466762537,6.1,-0.7999999999999998,7.19,2.46,2.965517241379323,1.8449328325780945,0.4800000000000004,1.7644827586206775,149.3,1.1610984015164585,3.40783676838734,1.1610984015164585,3.157790178974551
1994-10-01,3.324803407255872,6.1,-1.0,7.550000000000001,2.790000000000001,2.609890109890123,3.0274527197226675,0.5,2.150109890109877,149.4,2.8751067175884604,3.332020692000648,1.1610984015164585,3.200244925891904
1994-11-01,1.8449328325780945,6.0,-1.0,7.91,2.62,2.602739726027403,1.1610984015164585,0.8200000000000003,2.687260273972597,149.8,1.6943354146561118,3.4646569275279537,2.8751067175884604,3.330035971223011
1994-12-01,1.8449328325780945,5.9,-1.0,7.92,2.47,2.597402597402576,1.1610984015164585,0.7199999999999998,2.852597402597424,150.1,1.6943354146561118,3.426694206046798,1.6943354146561118,3.40783676838734
1995-01-01,3.0274527197226675,5.8,-1.0,7.79,2.26,2.8708133971291794,2.8751067175884604,0.7700000000000005,2.659186602870821,150.5,2.6082668640001527,3.4671095283345554,1.6943354146561118,3.332020692000648
1995-02-01,1.1610984015164585,5.6,-1.1999999999999993,7.66,1.7400000000000002,2.862985685071595,1.6943354146561118,0.6299999999999999,3.057014314928405,150.9,0.8987043827146657,3.468638612544561,2.6082668640001527,3.4646569275279537
1995-03-01,1.1610984015164585,5.5,-1.0999999999999996,7.23,1.25,2.7872195785180187,1.6943354146561118,0.5300000000000002,3.1927804214819817,151.2,0.8987043827146657,3.234579893152012,0.8987043827146657,3.426694206046798
1995-04-01,2.8751067175884604,5.6,-0.6000000000000005,7.16,1.1100000000000003,3.125000000000022,2.6082668640001527,0.5199999999999996,2.9249999999999776,151.8,1.6861722846924332,3.060155472801074,0.8987043827146657,3.4671095283345554
1995-05-01,1.6943354146561118,5.4,-0.5,7.09,1.08,3.1186440677966054,0.8987043827146657,0.0899999999999998,2.8913559322033944,152.1,0.7804539283188916,2.743104931444318,1.6861722846924332,3.468638612544561
1995-06-01,1.6943354146561118,5.4,-0.5,6.2,0.2000000000000001,3.0425963488843744,0.8987043827146657,0.0199999999999995,2.9574036511156256,152.4,0.7804539283188916,2.671592013235413,0.7804539283188916,3.234579893152012
1995-07-01,2.6082668640001527,5.8,-0.3999999999999994,6.35,0.5,2.8301886792452717,1.6861722846924332,-0.2000000000000001,3.0198113207547284,152.6,2.1381257752793204,2.420424403183019,0.7804539283188916,3.060155472801074
1995-08-01,0.8987043827146657,5.6,-0.2999999999999998,6.5,0.7599999999999998,2.617449664429538,0.7804539283188916,-0.2699999999999996,3.1225503355704616,152.9,1.347157900207585,2.3872309687301474,2.1381257752793204,2.743104931444318
1995-09-01,0.8987043827146657,5.6,-0.3000000000000007,6.22,0.4199999999999999,2.54521098459477,0.7804539283188916,-0.2000000000000001,3.2547890154052297,153.1,1.347157900207585,2.278584258158567,1.347157900207585,2.671592013235413
1995-10-01,1.6861722846924332,5.7,-0.2999999999999998,6.1,0.3399999999999998,2.7443105756358666,2.1381257752793204,-0.0899999999999998,3.015689424364133,153.5,2.527226959725737,2.2250708055812973,1.347157900207585,2.420424403183019
1995-11-01,0.7804539283188916,5.7,0.0,5.98,0.1800000000000006,2.603471295060067,1.347157900207585,0.0599999999999996,3.196528704939933,153.7,1.1643829821849971,1.9824282804570716,2.527226959725737,2.3872309687301474
1995-12-01,0.7804539283188916,5.6,0.0999999999999996,5.71,0.1100000000000003,2.5316455696202667,1.347157900207585,-0.2000000000000001,3.068354430379733,153.9,1.1643829821849971,1.852409768190544,1.1643829821849971,2.278584258158567
1996-01-01,2.1381257752793204,5.5,0.0,5.67,0.1100000000000003,2.7906976744185963,2.527226959725737,-0.2000000000000001,2.7693023255814038,154.7,2.4123387293581766,1.555298055877441,1.1643829821849971,2.2250708055812973
1996-02-01,1.347157900207585,5.6,0.0999999999999996,5.63,0.4100000000000001,2.717031146454607,1.1643829821849971,-0.5800000000000001,2.5029688535453927,155.0,1.2335920117191312,1.7507326854851124,2.4123387293581766,1.9824282804570716
1996-03-01,1.347157900207585,5.6,0.0999999999999996,5.99,0.6800000000000006,2.8439153439153486,1.1643829821849971,-0.29,2.466084656084651,155.5,1.2335920117191312,1.7825982824100972,1.2335920117191312,1.852409768190544
